date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:04:58	8517/8517	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:38%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/pn.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/pn.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:04:58	637/637	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:38%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/pr.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/pr.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:04:59	619/619	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:39%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/pr.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/pr.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:00	561/561	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:38%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ps.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ps.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:00	541/541	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:39%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ps.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ps.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:01	8280/8280	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:39%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/pt.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/pt.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:02	8661/8661	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:40%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/pt.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/pt.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:02	467/467	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:39%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/pw.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/pw.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:03	507/507	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:40%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/pw.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/pw.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:03	17097/17097	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:40%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/py.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/py.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:03	17246/17246	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:41%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/py.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/py.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:04	359/359	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:40%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/qa.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/qa.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:05	356/356	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:41%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/qa.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/qa.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:05	292/292	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:41%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/re.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/re.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:06	292/292	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:42%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/re.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/re.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:06	305/305	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:41%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ro.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ro.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:07	305/305	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:42%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ro.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ro.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:08	187134/187134	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:42%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/rs.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/rs.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:08	186989/186989	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:43%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/rs.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/rs.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:09	286/286	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:42%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ru.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ru.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:09	290/290	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:43%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ru.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/ru.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:10	747/747	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:43%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/rw.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/rw.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:10	748/748	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:44%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/rw.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/rw.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:11	10238/10238	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:43%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sa.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sa.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:12	10179/10179	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:44%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sa.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sa.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:12	953/953	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:44%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sb.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sb.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:13	952/952	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:45%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sb.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sb.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:13	571/571	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:44%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sc.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sc.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:14	570/570	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:45%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sc.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sc.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:15	497/497	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:44%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sd.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sd.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:15	493/493	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:45%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sd.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sd.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:16	231/231	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:45%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/se.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/se.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:17	239/239	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:46%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/se.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/se.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:17	887/887	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:45%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sg.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sg.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:18	948/948	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:46%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sg.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sg.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:18	29501/29501	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:46%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sh.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sh.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:19	30113/30113	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:47%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sh.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sh.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:20	2053/2053	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:46%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/si.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/si.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:21	2065/2065	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:47%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/si.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/si.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:21	321/321	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:47%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sj.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sj.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:21	321/321	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:48%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sj.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sj.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:22	1202/1202	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:47%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sk.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sk.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:23	1173/1173	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:48%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sk.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sk.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:23	275/275	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:48%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sl.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sl.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:24	438/438	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:49%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sl.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sl.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:24	15801/15801	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:48%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sm.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sm.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:25	15729/15729	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:49%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sm.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sm.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:26	424/424	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:49%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sn.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sn.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:26	414/414	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:50%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sn.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sn.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:27	497/497	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:49%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/so.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/so.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:28	498/498	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:50%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/so.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/so.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:28	315/315	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:49%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sr.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/sr.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:29	320/320	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:26:50%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sr.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/1x1/sr.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
09:05:29	386/386	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Nov%202022%2006:28:50%20GMT	https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ss.svg	F:/bookingHotel1/htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/flags/4x3/ss.svg	(from https://htmldesigntemplates.com/html/hotux/bootstrap5/dashboard/assets/vendors/flag-icon-css/css/flag-icon.min.css)
